"hour","day","day_type","scenario","placeholder_close","metric","value"
16,"Thursday","weekday","in_season",20,"top50_wmean_min",3.6675
17,"Thursday","weekday","in_season",20,"top50_wmean_min",3.7074
18,"Thursday","weekday","in_season",20,"top50_wmean_min",3.9162
19,"Thursday","weekday","in_season",20,"top50_wmean_min",4.6651
20,"Thursday","weekday","in_season",20,"top50_wmean_min",12.0588
21,"Thursday","weekday","in_season",20,"top50_wmean_min",13.6561
22,"Thursday","weekday","in_season",20,"top50_wmean_min",14.8873
23,"Thursday","weekday","in_season",20,"top50_wmean_min",19.5267
24,"Thursday","weekday","in_season",20,"top50_wmean_min",26.6044
6,"Friday","weekday","in_season",20,"top50_wmean_min",20.5358
7,"Friday","weekday","in_season",20,"top50_wmean_min",12.7633
8,"Friday","weekday","in_season",20,"top50_wmean_min",4.335
9,"Friday","weekday","in_season",20,"top50_wmean_min",4.2951
10,"Friday","weekday","in_season",20,"top50_wmean_min",3.6675
11,"Friday","weekday","in_season",20,"top50_wmean_min",3.6675
12,"Friday","weekday","in_season",20,"top50_wmean_min",3.6675
13,"Friday","weekday","in_season",20,"top50_wmean_min",3.6675
14,"Friday","weekday","in_season",20,"top50_wmean_min",3.6675
15,"Friday","weekday","in_season",20,"top50_wmean_min",3.6675
16,"Friday","weekday","in_season",20,"top50_wmean_min",3.6675
17,"Friday","weekday","in_season",20,"top50_wmean_min",4.0683
18,"Friday","weekday","in_season",20,"top50_wmean_min",4.335
19,"Friday","weekday","in_season",20,"top50_wmean_min",5.0124
20,"Friday","weekday","in_season",20,"top50_wmean_min",12.0588
21,"Friday","weekday","in_season",20,"top50_wmean_min",13.6561
22,"Friday","weekday","in_season",20,"top50_wmean_min",14.8873
23,"Friday","weekday","in_season",20,"top50_wmean_min",19.5267
24,"Friday","weekday","in_season",20,"top50_wmean_min",26.6044
6,"Saturday","weekend","in_season",20,"top50_wmean_min",20.5358
7,"Saturday","weekend","in_season",20,"top50_wmean_min",12.7633
8,"Saturday","weekend","in_season",20,"top50_wmean_min",4.335
9,"Saturday","weekend","in_season",20,"top50_wmean_min",4.2951
10,"Saturday","weekend","in_season",20,"top50_wmean_min",3.6675
11,"Saturday","weekend","in_season",20,"top50_wmean_min",3.6675
12,"Saturday","weekend","in_season",20,"top50_wmean_min",3.6675
13,"Saturday","weekend","in_season",20,"top50_wmean_min",3.6675
14,"Saturday","weekend","in_season",20,"top50_wmean_min",3.6675
15,"Saturday","weekend","in_season",20,"top50_wmean_min",3.6675
16,"Saturday","weekend","in_season",20,"top50_wmean_min",3.6751
17,"Saturday","weekend","in_season",20,"top50_wmean_min",4.335
18,"Saturday","weekend","in_season",20,"top50_wmean_min",4.335
19,"Saturday","weekend","in_season",20,"top50_wmean_min",5.0124
20,"Saturday","weekend","in_season",20,"top50_wmean_min",12.1233
21,"Saturday","weekend","in_season",20,"top50_wmean_min",13.6561
22,"Saturday","weekend","in_season",20,"top50_wmean_min",14.8873
23,"Saturday","weekend","in_season",20,"top50_wmean_min",19.5267
24,"Saturday","weekend","in_season",20,"top50_wmean_min",26.6044
6,"Sunday","weekend","in_season_late",22,"top50_wmean_min",20.5358
7,"Sunday","weekend","in_season_late",22,"top50_wmean_min",12.7683
8,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.34
9,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.3001
10,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.3001
11,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.2951
12,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.2951
13,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.2537
14,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.2537
15,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.2537
16,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.2537
17,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.335
18,"Sunday","weekend","in_season_late",22,"top50_wmean_min",4.335
19,"Sunday","weekend","in_season_late",22,"top50_wmean_min",5.3614
20,"Sunday","weekend","in_season_late",22,"top50_wmean_min",5.4528
21,"Sunday","weekend","in_season_late",22,"top50_wmean_min",6.231
22,"Sunday","weekend","in_season_late",22,"top50_wmean_min",14.8923
23,"Sunday","weekend","in_season_late",22,"top50_wmean_min",19.5267
24,"Sunday","weekend","in_season_late",22,"top50_wmean_min",26.6044
6,"Monday","weekday","in_season_late",22,"top50_wmean_min",20.5358
7,"Monday","weekday","in_season_late",22,"top50_wmean_min",12.7633
8,"Monday","weekday","in_season_late",22,"top50_wmean_min",4.335
9,"Monday","weekday","in_season_late",22,"top50_wmean_min",4.2951
10,"Monday","weekday","in_season_late",22,"top50_wmean_min",3.8242
11,"Monday","weekday","in_season_late",22,"top50_wmean_min",3.6675
12,"Monday","weekday","in_season_late",22,"top50_wmean_min",3.6675
13,"Monday","weekday","in_season_late",22,"top50_wmean_min",3.6675
14,"Monday","weekday","in_season_late",22,"top50_wmean_min",3.6675
15,"Monday","weekday","in_season_late",22,"top50_wmean_min",3.6675
16,"Monday","weekday","in_season_late",22,"top50_wmean_min",3.6675
17,"Monday","weekday","in_season_late",22,"top50_wmean_min",3.7349
18,"Monday","weekday","in_season_late",22,"top50_wmean_min",4.0033
19,"Monday","weekday","in_season_late",22,"top50_wmean_min",4.8577
20,"Monday","weekday","in_season_late",22,"top50_wmean_min",5.1038
21,"Monday","weekday","in_season_late",22,"top50_wmean_min",5.8778
22,"Monday","weekday","in_season_late",22,"top50_wmean_min",14.8873
23,"Monday","weekday","in_season_late",22,"top50_wmean_min",19.5267
24,"Monday","weekday","in_season_late",22,"top50_wmean_min",26.6044
6,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",20.5358
7,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",12.7633
8,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",4.335
9,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",4.2951
10,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.8625
11,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.7696
12,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.742
13,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
14,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
15,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
16,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
17,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.7074
18,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",3.9907
19,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",4.7396
20,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",5.1038
21,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",5.8778
22,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",14.8873
23,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",19.5267
24,"Tuesday","weekday","in_season_late",22,"top50_wmean_min",26.6044
6,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",20.5358
7,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",12.7633
8,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",4.335
9,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",4.2951
10,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",3.8168
11,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
12,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
13,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
14,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
15,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
16,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",3.6675
17,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",3.7349
18,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",4.0033
19,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",4.8577
20,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",5.1038
21,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",5.8778
22,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",14.8873
23,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",19.5267
24,"Wednesday","weekday","in_season_late",22,"top50_wmean_min",26.6044
6,"Thursday","weekday","in_season_late",22,"top50_wmean_min",20.5358
7,"Thursday","weekday","in_season_late",22,"top50_wmean_min",12.7633
8,"Thursday","weekday","in_season_late",22,"top50_wmean_min",4.335
9,"Thursday","weekday","in_season_late",22,"top50_wmean_min",4.2951
10,"Thursday","weekday","in_season_late",22,"top50_wmean_min",3.7839
11,"Thursday","weekday","in_season_late",22,"top50_wmean_min",3.7696
12,"Thursday","weekday","in_season_late",22,"top50_wmean_min",3.6675
13,"Thursday","weekday","in_season_late",22,"top50_wmean_min",3.6675
14,"Thursday","weekday","in_season_late",22,"top50_wmean_min",3.6675
15,"Thursday","weekday","in_season_late",22,"top50_wmean_min",3.6675
16,"Thursday","weekday","in_season_late",22,"top50_wmean_min",3.6675
