evnt_key,occur_date,law_desc,law_code,precinct,latitude,longitude
"262123312","2023-01-18T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.682481","-73.953736"
"262124952","2023-01-18T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.667246","-73.877666"
"262150668","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.795081","-73.942113"
"262160341","2023-01-18T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.793181","-73.943498"
"262162249","2023-01-14T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.8176","-73.919079"
"262166815","2023-01-18T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.797602","-73.941319"
"262166818","2023-01-18T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.797602","-73.941319"
"262166819","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262166821","2023-01-18T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.795687","-73.938737"
"262166823","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.798369","-73.94603"
"262168656","2023-01-18T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.75671","-73.98064"
"262179190","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.816035","-73.916225"
"262179191","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.6581577535544","-74.0004411548878"
"262179195","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","020","40.780038","-73.982912"
"262180694","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.75822","-73.98907"
"262185336","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","063","40.6281697437036","-73.9413587834752"
"262187787","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","069","40.652897","-73.894029"
"262188339","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.749794","-73.863456"
"262189971","2023-01-17T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"262205595","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","005","40.721825","-73.991943"
"262217998","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.756635","-73.98837"
"262241997","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.7204418884676","-74.0067439741913"
"262245501","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.707312","-74.010965"
"262252253","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.685867","-73.917775"
"262252256","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","006","40.731375","-74.000279"
"262252258","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.799639","-73.94193"
"262254713","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.717433","-73.989712"
"262255138","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","042","40.836228","-73.88732"
"262255148","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.651315","-73.964948"
"262255150","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","042","40.823095","-73.911311"
"262255169","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.823786","-73.926158"
"262255281","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.7204418884676","-74.0067439741913"
"262255282","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.7204418884676","-74.0067439741913"
"262255284","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","105","40.7265293769835","-73.7348645378882"
"262255297","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","006","40.72983","-74.001555"
"262256871","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.725499","-74.002108"
"262256882","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.749113","-73.986165"
"262256884","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.748738","-73.873502"
"262262519","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.759242","-73.986633"
"262262528","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.720192","-73.988734"
"262262865","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.8229123084767","-73.8700413043181"
"262262866","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.8229123084767","-73.8700413043181"
"262262872","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.720656","-73.988061"
"262266266","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.695613","-73.904104"
"262268548","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","006","40.729872","-73.998986"
"262272381","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.659098","-73.889407"
"262274305","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.797107","-73.945898"
"262274307","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.7894632995555","-73.9476340039424"
"262280143","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.651055","-73.929295"
"262280145","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","094","40.726956","-73.953115"
"262280146","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","094","40.718095","-73.940382"
"262280147","2023-01-15T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"262284233","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","005","40.7160120119955","-73.9973320301008"
"262285916","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.75267","-73.870355"
"262289670","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.778719","-73.911953"
"262289680","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","069","40.65433","-73.895575"
"262289682","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.804708","-73.936127"
"262291278","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.7044350296655","-73.8937807141634"
"262292603","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","109","40.7623158004241","-73.8274480018593"
"262294529","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","109","40.7623158004241","-73.8274480018593"
"262294769","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","030","40.827415","-73.949731"
"262294780","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","090","40.7065483947783","-73.9504006335643"
"262295003","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","026","40.81445","-73.959195"
"262295004","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","108","40.7431245994984","-73.9560680726795"
"262295006","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.70303","-73.90806"
"262295007","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","106","40.675462","-73.813699"
"262296024","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.70303","-73.90806"
"262296027","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","006","40.72983","-74.001555"
"262300414","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.70303","-73.90806"
"262300435","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","006","40.7338967584511","-74.0053958373447"
"262300656","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.7163099917327","-73.9831660136947"
"262300658","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","006","40.72983","-74.001555"
"262300663","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"262301089","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.748344","-73.87717"
"262302940","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","001","40.719754","-74.004145"
"262311011","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.720884","-73.988818"
"262311012","2023-01-22T00:00:00.000","UNLAWFUL URINATION/DEFECATION IN PARK","1-04(K)","007","40.720884","-73.988818"
"262312456","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.641701","-73.958892"
"262318187","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","109","40.7623158004241","-73.8274480018593"
"262323265","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.830568","-73.917778"
"262325452","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","006","40.732142","-74.005285"
"262325453","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262328093","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","102","40.69932415739","-73.831570887672"
"262328460","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.830568","-73.917778"
"262361050","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.7650240788333","-73.9848359497083"
"262361059","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.763121","-73.992933"
"262370565","2023-01-23T00:00:00.000","PUBLIC URINATION","16-118(6)","028","40.809831","-73.951415"
"262372049","2023-01-23T00:00:00.000","PUBLIC URINATION","16-118(6)","102","40.69932415739","-73.831570887672"
"262377523","2023-01-23T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.818388","-73.920521"
"262402308","2023-01-23T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.7694951184418","-73.9150241703895"
"262402309","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.798284","-73.94187"
"262404604","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.7894632995555","-73.9476340039424"
"262407451","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.800477","-73.935145"
"262407452","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.791962","-73.949653"
"262407453","2023-01-23T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.798965","-73.942427"
"262412460","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","102","40.69932415739","-73.831570887672"
"262413959","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.805396","-73.93984"
"262416710","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.64946","-73.958482"
"262416716","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262418211","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","063","40.639208","-73.919354"
"262420963","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262422372","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262425959","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.804708","-73.936127"
"262427887","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.8535983673823","-73.9005768807295"
"262427891","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.804711","-73.937173"
"262428745","2023-01-24T00:00:00.000","PUBLIC URINATION","16-118(6)","033","40.841997","-73.937261"
"262443026","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.7044350296655","-73.8937807141634"
"262446495","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.749011","-73.870868"
"262464558","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.794572","-73.947752"
"262470287","2023-01-21T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.70303","-73.90806"
"262470288","2023-01-22T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.70303","-73.90806"
"262470290","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.641019","-73.964865"
"262476469","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262479610","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","028","40.8084177460021","-73.9524740603515"
"262479615","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.798951","-73.944551"
"262479617","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.794494","-73.944636"
"262485073","2023-01-23T00:00:00.000","PUBLIC URINATION","16-118(6)","010","40.7426636084461","-73.9980491084798"
"262497919","2023-01-23T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.818388","-73.920521"
"262504481","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262524710","2023-01-26T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.74731","-73.868483"
"262530377","2023-01-25T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.797602","-73.941319"
"262544007","2023-01-20T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.759442","-73.933574"
"262557166","2023-01-26T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.690404","-73.946767"
"262557167","2023-01-26T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"262559278","2023-01-26T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.695783","-73.939093"
"262568885","2023-01-26T00:00:00.000","PUBLIC URINATION","16-118(6)","108","40.7431245994984","-73.9560680726795"
"262568888","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"262568889","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"262570309","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.812867","-73.950639"
"262570310","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.75757","-73.989544"
"262586198","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"262598979","2023-01-19T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.808506","-73.921466"
"262608302","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.652058","-73.928934"
"262622308","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.8378421209284","-73.9196277517392"
"262623930","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","102","40.700111","-73.830455"
"262623934","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","106","40.682398279333","-73.8400721577516"
"262623935","2023-01-26T00:00:00.000","PUBLIC URINATION","16-118(6)","005","40.7160120119955","-73.9973320301008"
"262624456","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.79366","-73.941686"
"262624568","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.643706","-74.011775"
"262625378","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.750286","-73.860228"
"262625379","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.749011","-73.870868"
"262630565","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.752876","-73.983433"
"262630567","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.748879","-73.872107"
"262634101","2023-01-26T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.80794","-73.937986"
"262641994","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262641995","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","013","40.735256","-73.979566"
"262641997","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262649304","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.721109","-73.987359"
"262649308","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.806069","-73.939352"
"262652890","2023-01-27T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.647818","-73.956943"
"262659517","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.826939","-73.93892"
"262661096","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262661203","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","109","40.7623158004241","-73.8274480018593"
"262661214","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","033","40.843201","-73.938201"
"262661219","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"262661533","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.759759","-73.989811"
"262661697","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.643145","-74.012357"
"262661703","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"262661704","2023-01-28T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.678044","-73.920417"
"262662573","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","063","40.6281697437036","-73.9413587834752"
"262662578","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.673229","-73.90007"
"262666561","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.7163099917327","-73.9831660136947"
"262667020","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.862087","-73.925057"
"262667275","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","005","40.715638","-73.996442"
"262688968","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.700062","-73.944315"
"262691652","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","105","40.7265293769835","-73.7348645378882"
"262694129","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.8378421209284","-73.9196277517392"
"262694323","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.662761","-73.907529"
"262695474","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.8103518634571","-73.924942325642"
"262695992","2023-01-29T00:00:00.000","PUBLIC URINATION","16-118(6)","108","40.7431245994984","-73.9560680726795"
"262699439","2023-01-30T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.7535327012632","-73.9945368920152"
"262718013","2023-01-30T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.758273","-73.985293"
"262724254","2023-01-30T00:00:00.000","PUBLIC URINATION","16-118(6)","042","40.836228","-73.88732"
"262737175","2023-01-30T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.6305998504358","-73.9737053160275"
