"alteration_year","bbl","bin","borough","public_restroom","construction_year","description","doitt_id","doitt_source","gispropnum","ground_elevation","height_roof","location","omppropid","parks_district","system","recreation_center","featurestatus","demolition_year","maintby","maintbyspec","multipolygon.type","multipolygon.coordinates"
"1998","2048390020","2128987","X",TRUE,"1943","Rienzi Playground Public Restroom","1283727","current","X141","155","0","East 226 Street, Barnes Avenue, East 225 Street","X141","X-12","X141-BLG0941",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8588,40.8877],[-73.8588,40.8876],[-73.8588,40.8876],[-73.8587,40.8876],[-73.8588,40.8877]]]]"
,"2036440001","2128986","X",TRUE,"1972","Space Time Playground Public Restroom","1283722","current","X221","15","16","Streetory Avenue, Bolton Avenue, Lafayette Avenue, Underhill Avenue","X221","X-09","X221-BLG0881",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8599,40.8221],[-73.8599,40.8221],[-73.8599,40.8221],[-73.86,40.8221],[-73.8599,40.8221]]]]"
,"1020080029","1060055","M",TRUE,"1937","Fred Samuel Playground Public Restroom","1283720","current","M160","15","13","Lenox Avenue, West 139 to West 140 Streets","M160","M-10","M160-BLG0679",FALSE,"Active",,,,"MultiPolygon","[[[[-73.939,40.8173],[-73.939,40.8173],[-73.9391,40.8174],[-73.9391,40.8173],[-73.939,40.8173]]]]"
,"1010550011","1026441","M",TRUE,"1937","Mathews-Palmer Playground Public Restroom","1283719","current","M154","39","0","West 45 Street between 9 & 10 Avenues","M154","M-04","M154-BLG0650",FALSE,"Active",,,,"MultiPolygon","[[[[-73.993,40.7612],[-73.9929,40.7612],[-73.9929,40.7612],[-73.993,40.7613],[-73.993,40.7612]]]]"
,"4201259999","4618300","Q",FALSE,,"Midland Parkway-Greenstreets-Building","1283717","current","Q030","64","19",,"Q030","Q-08","Q030-BLG0542",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7825,40.7133],[-73.7825,40.7133],[-73.7825,40.7134],[-73.7826,40.7134],[-73.7825,40.7133]]]]"
,"4051730006","4610457","Q",TRUE,"2012","Cricket Fields Public Restroom","1267244","current","Q300","12","18.45749552","56th Avenue & 151st Street","Q300-ZN03","Q-07","Q300-ZN03-BLG0457",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8172,40.745],[-73.8173,40.7451],[-73.8173,40.745],[-73.8172,40.745],[-73.8172,40.745]]]]"
,"4161890090","4616295","Q",FALSE,,"Beach 115 Modular Lifeguard Station East",,,"Q050","12",,"Beach 115 St & Ocean Promenade","Q050-ZN08A","Q-14","Q050-ZN050A-BLG0995",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8355,40.5779],[-73.8354,40.5778],[-73.8353,40.5778],[-73.8354,40.5779],[-73.8355,40.5779]]]]"
,"4161890090","4616291","Q",FALSE,,"Beach 115 Modular Lifeguard Station West",,,"Q050","12",,"Beach 115 St & Ocean Promenade","Q050-ZN08A","Q-14","Q050-ZN050A-BLG0994",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8356,40.5778],[-73.8356,40.5777],[-73.8355,40.5777],[-73.8356,40.5779],[-73.8356,40.5778]]]]"
,"5026650020","5169562","R",TRUE,,"Freshkills North Park Restroom",,,"R017",,,"347 Nursey Path","R017-ZN02","R-02","R017-ZN02-BLG7311",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1852,40.5877],[-74.1853,40.5877],[-74.1853,40.5877],[-74.1852,40.5877],[-74.1852,40.5877]]]]"
"1991","4078500020","4539761","Q",TRUE,"1939","Alley Pond Park Public Restroom","1262077","current","Q001","182","15.92814555","Entrance off Grand Central Parkway, includes athletic fields and picnic areas","Q001_temp","Q-07A","Q001-ZN02-BLG0448",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7399,40.742],[-73.74,40.742],[-73.74,40.742],[-73.7401,40.7419],[-73.7401,40.7419],[-73.7401,40.7419],[-73.7401,40.7419],[-73.74,40.7419],[-73.7398,40.7419],[-73.7398,40.742],[-73.7399,40.742],[-73.7399,40.742]]]]"
,"4012050001","4545116","Q",TRUE,"1956","Hart Playground Public Restroom","1159013","current","Q067A","47","15.08010793","37 Avenue, west of 69 Street","Q067A","Q-02","Q067A-BLG0492",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8972,40.7488],[-73.8973,40.7488],[-73.8973,40.7488],[-73.8972,40.7487],[-73.8972,40.7488]]]]"
"1996","4014980037","4540117","Q",TRUE,"1937","Frank D. O'Connor Playground Public Restroom","275927","current","Q098","71","14.02","Broadway & 78 Street","Q098","Q-04","Q098-BLG0588",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8868,40.7444],[-73.8868,40.7444],[-73.8869,40.7444],[-73.8869,40.7443],[-73.8868,40.7444]]]]"
,"5041050050","5168637","R",FALSE,"2014","Great Kills Park-New Dorp Beach Modular Public Restroom - Men's","1270781","current","R016","4","27.86051172","Cedar Grove Ave at Ebbitts St","R016-ZN03","R-03","R016-ZN03-BLG8637",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1023,40.5586],[-74.1025,40.5587],[-74.1025,40.5587],[-74.1024,40.5586],[-74.1023,40.5586]]]]"
,"5041050050","5168636","R",FALSE,"2014","Great Kills Park-New Dorp Beach Modular Public Restroom - Women's","1270780","current","R016","5","26.98332471","Cedar Grove Ave at Ebbitts St","R016-ZN03","R-03","R016-ZN03-BLG8636",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1024,40.5585],[-74.1026,40.5586],[-74.1026,40.5586],[-74.1024,40.5585],[-74.1024,40.5585]]]]"
,"4020830101","4050413","Q",TRUE,"1967","Horace Harding Playground Public Restroom","546460","current","Q428","16","11.39","62 Drive between 97 Place & 98 Street","Q428","Q-06","Q428-BLG0567",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8603,40.7332],[-73.8604,40.7332],[-73.8604,40.7332],[-73.8603,40.7331],[-73.8603,40.7332]]]]"
,"4021060001","4050529","Q",TRUE,"1955","Real Good Playground Public Restroom","504828","current","Q357B","17","17.1","LIE, 99 Street & 62 Avenue","Q357B","Q-06","Q357B-BLG0518",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8572,40.7355],[-73.8572,40.7355],[-73.8573,40.7355],[-73.8573,40.7355],[-73.8572,40.7355]]]]"
,"4021430001","4520767","Q",TRUE,"1957","Playground Sixty Two LXII Public Restroom","1171140","current","Q377","20","15.05","Yellowstone Boulevard between 62 Avenue & 62 Road","Q377","Q-06","Q377-BLG0558",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8527,40.7361],[-73.8527,40.7361],[-73.8528,40.7361],[-73.8528,40.736],[-73.8527,40.7361]]]]"
,"3022460001","3379720","B",TRUE,"1971","De Hostos Playground Public Restroom","934949","current","B358","14","18.14","Harrison Ave between Lorimer St & Walton St","B358","B-01","B358-BLG1000",FALSE,"Inactive",,,,"MultiPolygon","[[[[-73.9495,40.7025],[-73.9495,40.7026],[-73.9496,40.7025],[-73.9495,40.7025],[-73.9495,40.7025]]]]"
,"3072680003","3196565","B",TRUE,"1962","Luna Playground Public Restroom","500528","current","B296","6","11.88","W. 12th St. & Surf Ave.","B296","B-13","B296-BLG1151",FALSE,"Closed Temporarily",,,,"MultiPolygon","[[[[-73.9788,40.5761],[-73.9788,40.5761],[-73.9789,40.5761],[-73.9788,40.576],[-73.9788,40.5761]]]]"
,"3072610150","3196377","B",TRUE,"1957","Grady Playground Public Restroom","79203","current","B275","6","15.87","Brighton 4th St. & Brighton 4th Rd.","B275","B-13","B275-BLG1135",FALSE,"Closed Temporarily",,,,"MultiPolygon","[[[[-73.9644,40.5825],[-73.9645,40.5826],[-73.9645,40.5825],[-73.9644,40.5825],[-73.9644,40.5825]]]]"
,"3071400100","3339270","B",TRUE,"1953","Marlboro Playground Public Restroom","4046","current","B272","8","16.64","West 11 Street & Avenue W","B272","B-13","B272-BLG5610",FALSE,"Closed Temporarily",,,,"MultiPolygon","[[[[-73.981,40.5913],[-73.981,40.5914],[-73.9811,40.5914],[-73.9811,40.5913],[-73.981,40.5913]]]]"
,"4059170001","4453943","Q",FALSE,"1905","Fort Totten Park-Building 203-Field Officers Quarters","421848","current","Q458","36","43","203 TOTTEN AVENUE","Q458","Q-07A","Q458-BLG0073",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7796,40.7923],[-73.7797,40.7923],[-73.7797,40.7923],[-73.7797,40.7923],[-73.7798,40.7923],[-73.7798,40.7922],[-73.7797,40.7922],[-73.7797,40.7921],[-73.7796,40.7921],[-73.7796,40.7921],[-73.7796,40.7922],[-73.7796,40.7922],[-73.7795,40.7922],[-73.7796,40.7923],[-73.7796,40.7923],[-73.7796,40.7923],[-73.7796,40.7923]]]]"
,"4021280014","4520762","Q",TRUE,"1951","Annadale Playground Public Restroom","947595","current","Q319","52","16.32","Yellowstone Boulevard, 65 Road, 65 Avenue","Q319","Q-06","Q319-BLG0507",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8517,40.7311],[-73.8517,40.7311],[-73.8518,40.7311],[-73.8517,40.7311],[-73.8517,40.7311]]]]"
"2006","4021580001","4540119","Q",TRUE,"1968","Yellowstone Park Public Restroom","545494","current","Q425","40","15.65","Yellowstone Boulevard between 68 Avenue & 68 Road","Q425-01","Q-06","Q425-01-BLG0476",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8478,40.7262],[-73.8479,40.7263],[-73.848,40.7263],[-73.8479,40.7262],[-73.8478,40.7262]]]]"
,"3040900006","3256583","B",TRUE,"1956","Sankofa Park Public Restroom","750504","current","B261","20","15.03","Livonia Ave. between Barbey St. and Schenck Ave.","B261","B-05","B261-BLG1062",FALSE,"Closed Temporarily",,,,"MultiPolygon","[[[[-73.886,40.6654],[-73.886,40.6655],[-73.8861,40.6655],[-73.8861,40.6654],[-73.886,40.6654]]]]"
"2000","4031340001","4458680","Q",TRUE,"1945","The Painter's Playground Public Restroom","366883","current","Q306","74","15.59","Alderton Street from Dieterle to Elwell Crescents","Q306","Q-06","Q306-BLG0505",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8596,40.7204],[-73.8596,40.7204],[-73.8597,40.7204],[-73.8597,40.7204],[-73.8596,40.7204]]]]"
,"4033340071","4079586","Q",TRUE,"1950","Ehrenreich-Austin Playground Public Restroom","1188838","current","Q304","84","12","Austin Street between 76 Avenue & 76 Drive","Q304","Q-06","Q304-BLG0503",FALSE,"Active",,,,"MultiPolygon","[[[[-73.837,40.7157],[-73.837,40.7158],[-73.837,40.7158],[-73.8371,40.7158],[-73.837,40.7157]]]]"
,"3038890001",,"B",FALSE,,"Highland Park-Medium Amphitheater / Spray Shower",,,"B047",,,"Lower Highland Playground","Q020-ZN04","Q-05A","Q020-ZN04-BLG6113",FALSE,"Active",,,,"MultiPolygon","[[[[-73.886,40.6841],[-73.886,40.6841],[-73.8859,40.6841],[-73.8859,40.6841],[-73.8858,40.6841],[-73.8858,40.6842],[-73.8857,40.6842],[-73.8857,40.6842],[-73.8857,40.6843],[-73.8857,40.6843],[-73.8857,40.6843],[-73.8857,40.6843],[-73.8857,40.6844],[-73.8857,40.6844],[-73.8858,40.6844],[-73.8858,40.6844],[-73.8858,40.6844],[-73.8859,40.6844],[-73.8859,40.6844],[-73.886,40.6844],[-73.886,40.6844],[-73.8861,40.6844],[-73.8861,40.6844],[-73.8861,40.6843],[-73.8862,40.6843],[-73.8862,40.6843],[-73.8862,40.6843],[-73.8862,40.6842],[-73.8863,40.6842],[-73.8863,40.6842],[-73.8862,40.6842],[-73.8862,40.6841],[-73.8862,40.6841],[-73.8862,40.6841],[-73.8862,40.6841],[-73.8861,40.6841],[-73.8861,40.6841],[-73.886,40.6841]]]]"
,"4041680018","4605450","Q",TRUE,"1920","Poppenhusen Playground Public Restroom","1203380","current","Q011","46","10.14110686","20 Avenue between 123 & 124 Streets","Q011","Q-07","Q011-BLG0579",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8446,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814],[-73.8445,40.7814]]]]"
"1987","3011600004","3028863","B",TRUE,"1940","James Forten Playground Public Restroom","74612","current","B161","119","21.35","Underhill Avenue & Prospect Place","B161","B-08","B161-BLG1096",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9655,40.6767],[-73.9655,40.6767],[-73.9655,40.6766],[-73.9655,40.6766],[-73.9655,40.6767]]]]"
,"4051070200","4620617","Q",FALSE,"2020","Queens Botanical Garden-Horticulture Shed","1293967","current","Q300","21","20",,"Q300","Q-07","Q300-BLG0245",FALSE,"Active",,,,"MultiPolygon","[[[[-73.829,40.7512],[-73.8291,40.7511],[-73.829,40.7511],[-73.8289,40.7512],[-73.829,40.7512]]]]"
,"4071170421","4524045","Q",TRUE,"1967","Farm Playground Public Restroom","955068","current","Q221","62","16.27","73 Avenue, 195 Street & 196 Place","Q221","Q-08","Q221-BLG0599",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7773,40.736],[-73.7772,40.736],[-73.7772,40.7361],[-73.7773,40.7361],[-73.7773,40.736],[-73.7773,40.736],[-73.7773,40.736]]]]"
,"4056610002","4127832","Q",TRUE,,"Kissena Corridor Park-Underhill Playground Public Restroom","828554","current","Q300A","40","16.1","Peck Avenue & 188 Street","Q300A-ZN02","Q-11","Q300A-ZN02-BLG0451",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7875,40.7447],[-73.7875,40.7448],[-73.7876,40.7447],[-73.7875,40.7447],[-73.7875,40.7447]]]]"
,"3013160015","3379176","B",TRUE,"1958","Marc And Jason's Playground Public Restroom","1190166","current","B284","63","15.86782023","Sterling Street & Empire Boulevard","B284","B-09","B284-BLG1100",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9499,40.6635],[-73.9499,40.6635],[-73.9499,40.6635],[-73.9499,40.6635],[-73.9499,40.6635]]]]"
,"2024240001","2117432","X",TRUE,"1962","Arcilla Playground Public Restroom","1029056","current","X219","33","11","Teller Avenue, Park Avenue, Clay Avenue, East 64 Street","X219","X-04","X219-BLG0816",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9145,40.8272],[-73.9146,40.8272],[-73.9146,40.8271],[-73.9146,40.8271],[-73.9145,40.8272]]]]"
,"2059290001","2122954","X",FALSE,,"Riverdale Park-235th Street Pumping Station","686600","current","X142","66","24.21","Hudson River, W 254 St, Palisade Av, W 2","X142","X-08","X142-BLG2954",FALSE,"Active",,,,"MultiPolygon","[[[[-73.919,40.8875],[-73.9191,40.8875],[-73.9191,40.8875],[-73.9191,40.8875],[-73.9191,40.8874],[-73.9191,40.8874],[-73.9191,40.8874],[-73.919,40.8874],[-73.919,40.8874],[-73.919,40.8874],[-73.919,40.8875],[-73.919,40.8875],[-73.919,40.8875]]]]"
,"5040580025","5056304","R",TRUE,"1933","Dugan Playground Public Restroom","62586","current","R026","13","9.130000000000001","Mill Road & Tysens Lane","R026","R-03","R026-BLG1362",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1114,40.5616],[-74.1115,40.5616],[-74.1115,40.5615],[-74.1115,40.5615],[-74.1114,40.5616]]]]"
,"5035250200","5162375","R",TRUE,"2000","South Beach Public Restroom","288848","current","R046","7","25.31","Boardwalk, near Seaview Ave.","R046-ZN03","R-02B","R046-ZN03-BLG1318",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0758,40.5798],[-74.0758,40.5799],[-74.0759,40.5798],[-74.076,40.5797],[-74.076,40.5797],[-74.0759,40.5797],[-74.0759,40.5797],[-74.0758,40.5798]]]]"
,"1011110001","1091761","M",TRUE,"2023","Central Park-The Great Hill Public Restroom","1197748","current","M010","129","18","West Side from 103rd to 107th Streets","M010-ZN46","M-13","M010-ZN46-BLG0733",FALSE,"Active",,,,"MultiPolygon","[[[[-73.959,40.7973],[-73.959,40.7974],[-73.9591,40.7973],[-73.9591,40.7973],[-73.959,40.7973]]]]"
,"3011360015","3422275","B",TRUE,"2014","Dean Playground Public Restroom","1263763","current","B232","67","12","Bergen St. Between 6th Ave. & Carlton Ave.","B232","B-08","B232-BLG8783",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9728,40.6806],[-73.9728,40.6805],[-73.9728,40.6805],[-73.9727,40.6806],[-73.9728,40.6806]]]]"
,"4044480110","4101351","Q",TRUE,"1939","Francis Lewis Park Public Restroom","155296","current","Q126","39","14.41","3 Avenue and Bronx Whitestone Bridge","Q126-01","Q-07","Q126-01-BLG0480",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8256,40.7962],[-73.8257,40.7963],[-73.8257,40.7963],[-73.8257,40.7962],[-73.8256,40.7962]]]]"
,"2056500001","2109473","X",TRUE,"1935","Orchard Beach Pavilion South Women's Public Restroom",,,"X039","12","42","Park Dr cul de sac, Orchard Beach - South End","X039-ZN18","X-15A","X039-ZN18-BLG1443",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7947,40.8655],[-73.7948,40.8655],[-73.7948,40.8653],[-73.7947,40.8653],[-73.7947,40.8654],[-73.7947,40.8654],[-73.7947,40.8654],[-73.7947,40.8655],[-73.7947,40.8655],[-73.7947,40.8655],[-73.7947,40.8655],[-73.7947,40.8655],[-73.7947,40.8655],[-73.7947,40.8655],[-73.7947,40.8655],[-73.7947,40.8655]]]]"
,"2056500001","2109473","X",TRUE,"1935","Orchard Beach Pavilion North Men's Public Restroom",,,"X039","12","42","Park Dr cul de sac, Orchard Beach - North End","X039-ZN18","X-15A","X039-ZN18-BLG1442",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7941,40.8669],[-73.794,40.8668],[-73.794,40.8668],[-73.794,40.8668],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.794,40.8669],[-73.7938,40.867],[-73.794,40.8671],[-73.7941,40.8669]]]]"
,"3064180001","3402742","B",FALSE,"1925","Dyker Beach Park-Golf Course-Building","301043","current","B028","67","18.62","86 St., Belt Pkwy. bet. Bay 8 St., 14 Ave., and 7 Ave.","B028","B-10","B028-BLG1109",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0215,40.6169],[-74.0214,40.6168],[-74.0214,40.6169],[-74.0215,40.6169],[-74.0215,40.6169],[-74.0215,40.6169]]]]"
,"2056500001","2124057","X",FALSE,"1935","Orchard Beach Pavilion-M & O Trailer","1204553","current","X039","10","12.83",,"X039-ZN18","X-15A","X039-ZN18-BLG4057",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7949,40.865],[-73.795,40.865],[-73.795,40.8649],[-73.795,40.8649],[-73.7949,40.865]]]]"
,"2056500001","2124056","X",FALSE,"1935","Orchard Beach Pavilion-M & O Office","414009","current","X039","10","12.83",,"X039-ZN18","X-15A","X039-ZN18-BLG1437",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7948,40.865],[-73.7949,40.865],[-73.7949,40.865],[-73.795,40.8648],[-73.7949,40.8648],[-73.7949,40.8648],[-73.7948,40.865]]]]"
,"2028140100","2007789","X",TRUE,"1942","Richman (Echo) Park Upper Level Public Restroom","419136","current","X017","83","16.87","East 178 Street & Ryer Avenue, Upper Level","X017-02","X-05","X017-02-BLG0824",FALSE,"Active",,,,"MultiPolygon","[[[[-73.902,40.8496],[-73.9021,40.8496],[-73.9021,40.8495],[-73.9021,40.8495],[-73.902,40.8495],[-73.902,40.8495],[-73.902,40.8496]]]]"
,"4051350021","4536339","Q",TRUE,"1951","Maple Playground Public Restroom","167809","current","Q211","53","14.66","Kissena Boulevard & Maple Avenue","Q211","Q-07","Q211-BLG0527",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8261,40.7559],[-73.826,40.7559],[-73.8261,40.756],[-73.8261,40.756],[-73.8261,40.756],[-73.8261,40.7559],[-73.8261,40.7559]]]]"
,"3018450100","3414304","B",TRUE,"1953","Potomac Playground Public Restroom","1200125","current","B262","51","16.56291944","Tompkins Avenue & Halsey Street","B262","B-03","B262-BLG1028",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9442,40.682],[-73.9442,40.6821],[-73.9443,40.6821],[-73.9443,40.682],[-73.9442,40.682]]]]"
