"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","procurementadjustedcompletion"
"1487111","846 EXPENSE","Fort Totten Pool Main Drain Reconstruction","This project will reconstruct the main drain at Fort Totten Pool.","completed","100.0","100.0","100.0","2022-06-01T00:00:00.000","2022-09-01T00:00:00.000",,"2022-12-01T00:00:00.000","2022-08-01T00:00:00.000","2023-01-01T00:00:00.000","$114,000","Cristin Leoutsakos","2026-09-16T00:00:00.000","Mayoral",,"Q458","40.792439","-73.774558","Queens","2022-07-01T00:00:00.000","2022-06-01T00:00:00.000","2023-07-01T00:00:00.000",,"2022-06-01T00:00:00.000",
"6456","846 P-4BSHIST","Bayside Historical Society Officers Club Porch Reconstruction","This project will reconstruct the front portico at the Bayside Historical Society Officers Club in Fort Totten Park.","completed","100.0","100.0","100.0","2015-11-01T00:00:00.000","2016-06-01T00:00:00.000","2016-07-01T00:00:00.000","2016-07-01T00:00:00.000","2016-07-01T00:00:00.000","2017-04-01T00:00:00.000","$297,000","Meira Berkower","2026-09-16T00:00:00.000","City Council","208 Totten Avenue","Q458","40.792159","-73.777785","Queens","2017-12-01T00:00:00.000","2018-03-01T00:00:00.000","2019-03-01T00:00:00.000",,"2019-03-01T00:00:00.000","2018-02-01T00:00:00.000"
"9976","846 P-4FTTOTP","Fort Totten Park Commander's House Porches Reconstruction","This project will reconstruct the porches at the Commander's House in Fort Totten Park.","completed","100.0","100.0","100.0","2021-05-01T00:00:00.000","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","2022-03-01T00:00:00.000","2022-03-01T00:00:00.000","2022-12-01T00:00:00.000","$1,274,000","Meira Berkower","2026-09-16T00:00:00.000","Mayoral","422A Weaver Avenue","Q458","40.7929104","-73.7768024","Queens","2024-04-01T00:00:00.000","2024-05-01T00:00:00.000","2025-11-01T00:00:00.000",,"2025-11-01T00:00:00.000","2024-04-01T00:00:00.000"
"1024","846 P-4FTTOTB","Fort Totten Park Chapel and Commander's House Reconstruction","This project will reconstruct the steeple spire and bell tower at the Chapel and reconstruct the roof and exterior woodwork at the Commander's House at Fort Totten.","completed","100.0","100.0","100.0","2011-08-01T00:00:00.000","2013-05-01T00:00:00.000","2013-12-01T00:00:00.000","2015-09-01T00:00:00.000","2015-09-01T00:00:00.000","2016-06-01T00:00:00.000","$5,007,000","Meira Berkower","2026-09-16T00:00:00.000","Mayoral","Chapel at 423 Abbot Road, Commander's House at 422A Weaver Avenue","Q458","40.792999","-73.77872","Queens","2017-06-01T00:00:00.000","2017-09-01T00:00:00.000","2019-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-03-01T00:00:00.000","2017-06-01T00:00:00.000"
"3493","846 P-4FTTOTA","Fort Totten Park Seawall Reconstruction","This project will reconstruct the seawall in Fort Totten Park.","completed","100.0","100.0","100.0","2009-05-01T00:00:00.000",,,"2012-05-01T00:00:00.000","2012-05-01T00:00:00.000","2013-02-01T00:00:00.000","$1,191,000","Meira Berkower","2026-09-16T00:00:00.000","Mayoral","Cross Island Parkway, Totten Road, Long Island Sound","Q458","40.79598","-73.77958611","Queens","2013-07-01T00:00:00.000","2013-08-01T00:00:00.000","2014-08-01T00:00:00.000","2014-08-01T00:00:00.000","2014-08-01T00:00:00.000",
"6331","846 P-6PNYR28","Bronx, Manhattan and Queens Reforestation FY15","This project will remove invasive species and plant new trees in the Bronx, Manhattan and Queens.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-08-01T00:00:00.000",,"2014-09-01T00:00:00.000","2014-09-01T00:00:00.000","2015-06-01T00:00:00.000","$1,318,000",,"2026-09-16T00:00:00.000","Mayoral, Private","Fort Totten, Cross Island Parkway, Totten Road to 15 Road","Q458","40.79320136","-73.77784649","Queens, Bronx","2015-06-01T00:00:00.000","2015-04-01T00:00:00.000","2017-10-01T00:00:00.000","2017-10-01T00:00:00.000","2017-10-01T00:00:00.000","2015-08-01T00:00:00.000"
"6331","846 P-6PNYR28","Bronx, Manhattan and Queens Reforestation FY15","This project will remove invasive species and plant new trees in the Bronx, Manhattan and Queens.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-08-01T00:00:00.000",,"2014-09-01T00:00:00.000","2014-09-01T00:00:00.000","2015-06-01T00:00:00.000","$1,318,000",,"2026-09-16T00:00:00.000","Mayoral, Private","Bruckner Boulevard, Eastchester, Hutchinson","X039","40.86810189","-73.80421429","Queens, Bronx","2015-06-01T00:00:00.000","2015-04-01T00:00:00.000","2017-10-01T00:00:00.000","2017-10-01T00:00:00.000","2017-10-01T00:00:00.000","2015-08-01T00:00:00.000"
"6331","846 P-6PNYR28","Bronx, Manhattan and Queens Reforestation FY15","This project will remove invasive species and plant new trees in the Bronx, Manhattan and Queens.","completed","100.0","100.0","100.0","2014-06-01T00:00:00.000","2014-08-01T00:00:00.000",,"2014-09-01T00:00:00.000","2014-09-01T00:00:00.000","2015-06-01T00:00:00.000","$1,318,000",,"2026-09-16T00:00:00.000","Mayoral, Private","Bronx River, Lafayette, Metcalf, Bronx River Avenues","X118","40.81157999","-73.86623272","Queens, Bronx","2015-06-01T00:00:00.000","2015-04-01T00:00:00.000","2017-10-01T00:00:00.000","2017-10-01T00:00:00.000","2017-10-01T00:00:00.000","2015-08-01T00:00:00.000"
"2590","846 P-312ITRY","Fort Tryon Park Path and Stair Reconstruction","This project will reconstruct the path and stairs in Fort Tryon Park that lead to the Cloisters.  The fencing and lighting along the pathway will also be reconstructed and upgraded.","completed","100.0","100.0","100.0","2010-06-01T00:00:00.000","2012-12-01T00:00:00.000","2015-01-01T00:00:00.000","2013-04-01T00:00:00.000","2013-04-01T00:00:00.000","2014-01-01T00:00:00.000","$697,000","Steve Simon","2026-09-16T00:00:00.000","City Council",,"M029","40.863044","-73.933453","Manhattan","2014-04-01T00:00:00.000","2014-06-01T00:00:00.000","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","2015-04-01T00:00:00.000",
"1428111","846 P-3FTPATH","Fort Tryon Park Path Reconstruction","This project will reconstruct the paths in Fort Tryon Park.","completed","100.0","100.0","100.0","2022-01-01T00:00:00.000","2022-09-01T00:00:00.000",,"2022-04-01T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000","$1,350,000","Cristin Leoutsakos","2026-09-16T00:00:00.000","Mayoral",,"M029","40.86482","-73.93261","Manhattan","2022-03-01T00:00:00.000","2022-07-01T00:00:00.000","2022-12-01T00:00:00.000",,"2022-12-01T00:00:00.000",
"1883111","846 P-6RETW23","Fort Tryon Park Retaining Wall Reconstruction at Cloisters Lawn","This project will reconstruct a retaining wall between Henry Hudson Parkway and Margaret Corbin Drive north of Fort Tryon Place in Fort Tryon Park.","completed","100.0","100.0","100.0","2024-07-01T00:00:00.000","2025-10-01T00:00:00.000",,"2025-10-01T00:00:00.000",,,"Between $1 million and $3 million","Contact Us","2026-09-16T00:00:00.000","Mayoral",,"M029","40.863121","-73.933163","Manhattan","2025-10-01T00:00:00.000","2026-08-01T00:00:00.000","2027-02-01T00:00:00.000",,"2026-09-01T00:00:00.000",
"1884111","846 P-6RETW23","Fort Tryon Park Retaining Wall Reconstruction","This project will reconstruct a retaining wall between Margaret Corbin Drive and Broadway at Dongan Place in Fort Tryon Park.","completed","100.0","100.0","100.0","2024-06-01T00:00:00.000","2025-10-01T00:00:00.000",,"2025-10-01T00:00:00.000",,,"Less than $1 million","Contact Us","2026-09-16T00:00:00.000","Mayoral",,"M029","40.863561","-73.931119","Manhattan","2025-10-01T00:00:00.000","2026-08-01T00:00:00.000","2027-02-01T00:00:00.000",,"2026-09-01T00:00:00.000",
"1950111","846 P-312FPTH","Fort Tryon Park Path Pavement Reconstruction","The reconstruction of pavement at Fort Tryon Park includes construction fencing, maintenance and traffic protection, tree protection, removals, excavation, pavement reconstruction, and drainage reconstruction.","design-procurement","30.0","60.0","0.0","2026-03-01T00:00:00.000","2026-08-01T00:00:00.000",,,"2026-05-01T00:00:00.000","2026-10-01T00:00:00.000","Less than $1 million","Cristin Leoutsakos","2026-09-16T00:00:00.000","State",,"M029","40.862485","-73.9325538","Manhattan",,,,,,
"1304111","846 P-6RETW18","Fort Tryon Park Retaining Wall Reconstruction","This project will reconstruct the retaining wall along Bennett Avenue and West 190th Street in Fort Tryon Park.","completed","100.0","100.0","100.0","2019-12-01T00:00:00.000","2020-12-01T00:00:00.000","2021-10-01T00:00:00.000","2021-03-01T00:00:00.000","2020-12-01T00:00:00.000","2021-05-01T00:00:00.000","$1,142,000","Contact Us","2026-09-16T00:00:00.000","Mayoral",,"M029","40.859495","-73.932375","Manhattan","2021-10-01T00:00:00.000","2022-08-01T00:00:00.000","2022-11-01T00:00:00.000",,"2022-12-01T00:00:00.000",
"8827","846 P-3ANNEPG","Anne Loftus Playground Spray Shower Reconstruction","This project will reconstruct the spray shower plaza, children's climber play equipment, and safety surfacing at Anne Loftus Playground in Fort Tryon Park.","completed","100.0","100.0","100.0","2018-06-01T00:00:00.000","2019-06-01T00:00:00.000","2019-08-01T00:00:00.000","2019-08-01T00:00:00.000","2019-08-01T00:00:00.000","2020-05-01T00:00:00.000","$3,834,000","Steve Simon","2026-09-16T00:00:00.000","City Council","Broadway and Riverside Drive","M029","40.86522","-73.929074","Manhattan","2021-04-01T00:00:00.000","2021-08-01T00:00:00.000","2022-08-01T00:00:00.000",,"2022-09-01T00:00:00.000","2021-03-01T00:00:00.000"
"2566","846 P-312FTSR","Fort Tryon Park Fieldhouse Staircase Reconstruction","This project will reconstruct the staircase and perform site work at the Fort Tryon Park fieldhouse.","completed","100.0","100.0","100.0","2011-02-01T00:00:00.000","2015-01-01T00:00:00.000","2015-04-01T00:00:00.000","2015-12-01T00:00:00.000","2015-12-01T00:00:00.000","2016-09-01T00:00:00.000","$1,210,000","Steve Simon","2026-09-16T00:00:00.000","Borough President","Broadway between Arden Street and Dongan Place, Manhattan","M029","40.865547","-73.930932","Manhattan","2016-12-01T00:00:00.000","2017-03-01T00:00:00.000","2018-03-01T00:00:00.000",,"2018-03-01T00:00:00.000","2017-01-01T00:00:00.000"
"11151",,"Fort Tryon Park Sir William's Dog Run Reconstruction","This project will reconstruct Sir William's Dog Run in Fort Tryon Park.","proposed","0.0","0.0","0.0",,,,,,,"Between $1 million and $3 million","Steve Simon","2026-09-16T00:00:00.000","City Council","Margaret Corbin Drive between West 196th Street and Sherman Avenue","M029","40.86181383","-73.93202195","Manhattan",,,,,,
"6851","846 P-312JJPG","Jacob Javits Playground Reconstruction","This project will reconstruct the playground, basketball court, drainage and water supply systems and surrounding landscape, and construct new adult fitness equipment at Jacob Javits Playground in Fort Tryon Park.","completed","100.0","100.0","100.0","2015-02-01T00:00:00.000","2016-12-01T00:00:00.000","2017-05-01T00:00:00.000","2017-05-01T00:00:00.000","2017-05-01T00:00:00.000","2018-02-01T00:00:00.000","$2,849,000","Steve Simon","2026-09-16T00:00:00.000","Borough President, City Council, Private","Margaret Corbin Plaza between Cabrini Boulevard and Fort Washington Avenue","M029","40.864753","-73.931927","Manhattan","2018-06-01T00:00:00.000","2018-07-01T00:00:00.000","2019-07-01T00:00:00.000","2019-11-01T00:00:00.000","2019-11-01T00:00:00.000","2018-06-01T00:00:00.000"
"1285111","846 P-6RETW18","Fort Washington Park Retaining Wall Reconstruction","This project will reconstruct a retaining wall along Henry Hudson Parkway near West 180th Street in Fort Washington Park.","completed","100.0","100.0","100.0","2019-12-01T00:00:00.000","2020-12-01T00:00:00.000","2021-10-01T00:00:00.000","2021-03-01T00:00:00.000","2020-12-01T00:00:00.000","2021-05-01T00:00:00.000","$1,243,000","Contact Us","2026-09-16T00:00:00.000","Mayoral",,"M028","40.850913","-73.943355","Manhattan","2021-10-01T00:00:00.000","2022-09-01T00:00:00.000","2023-01-01T00:00:00.000",,"2022-12-01T00:00:00.000",
"1825111","846 P-6RETW23","Fort Washington Park Retaining Wall Reconstruction","This project will reconstruct a retaining wall along Riverside Drive Service Road at West 161st Street in Fort Washington Park.","completed","100.0","100.0","100.0","2024-07-01T00:00:00.000","2025-09-01T00:00:00.000",,"2025-04-01T00:00:00.000","2025-03-01T00:00:00.000","2025-08-01T00:00:00.000","Less than $1 million","Contact Us","2026-09-16T00:00:00.000","Mayoral",,"M028","40.838112","-73.946719","Manhattan","2025-06-01T00:00:00.000","2025-06-01T00:00:00.000","2025-12-01T00:00:00.000",,"2025-11-01T00:00:00.000",
"1830111","846 P-6RETW23","Fort Washington Park Greenway Reconstruction","This project will reconstruct segments of bike path along the Henry Hudson Parkway Northbound between West 181st Street and Dyckman Street in Fort Washington Park.","completed","100.0","100.0","100.0","2025-03-01T00:00:00.000","2025-04-01T00:00:00.000",,"2025-04-01T00:00:00.000","2025-05-01T00:00:00.000","2025-10-01T00:00:00.000","Less than $1 million","Contact Us","2026-09-16T00:00:00.000","Mayoral",,"M028","40.851124","-73.9432578","Manhattan","2025-04-01T00:00:00.000","2025-04-01T00:00:00.000","2025-06-01T00:00:00.000",,"2025-06-01T00:00:00.000",
"10452","846 P-312LBPG","Fort Washington Park Lily Brown Playground Reconstruction","This project will reconstruct Lily Brown Playground in Fort Washington Park .","completed","100.0","100.0","100.0","2023-01-01T00:00:00.000","2024-01-01T00:00:00.000",,"2024-01-01T00:00:00.000","2024-01-01T00:00:00.000","2025-01-01T00:00:00.000","$4,268,000","Steve Simon","2026-09-16T00:00:00.000","City CouncilMayoral","163rd Street and Riverside Drive","M028","40.8387299","-73.9466453","Manhattan","2025-02-01T00:00:00.000","2025-03-01T00:00:00.000","2026-03-01T00:00:00.000",,"2026-03-01T00:00:00.000","2025-05-01T00:00:00.000"
"10928",,"Fort Washington Park Maintenance and Operations Building Reconstruction","This project will recosntruct the maintenance and operations building at Fort Washington Park.","proposed","0.0","0.0","0.0",,,,,,,"Between $1 million and $3 million",,"2026-09-16T00:00:00.000","Federal","338 Dyckman Street","M028","40.8512042","-73.94322568","Manhattan",,,,,,
"10056","846 P-3FCSADA","Fort Washington Park Discovery Playground Public Restroom Building Construction","This project will construct a public restroom building at Discovery Playground in Fort Washington Park.","procurement","100.0","40.0","0.0","2022-04-01T00:00:00.000","2023-04-01T00:00:00.000","2024-03-01T00:00:00.000","2024-03-01T00:00:00.000","2026-03-01T00:00:00.000","2027-03-01T00:00:00.000","Between $3 million and $5 million","Steve Simon","2026-09-16T00:00:00.000","City Council","981 RIVERSIDE DRIVE, NEW YORK, NY 10031","M028","40.84006673","-73.94766251","Manhattan",,,,,,"2027-03-01T00:00:00.000"
"2795","846 P-3PNYC06","Fort Washington Park Greenway Construction","This project will construct a new waterfront mixed-use path in Fort Washington Park.","completed","100.0","100.0","100.0","2009-08-01T00:00:00.000","2011-01-01T00:00:00.000","2011-01-01T00:00:00.000","2011-01-01T00:00:00.000","2011-01-01T00:00:00.000","2011-10-01T00:00:00.000","$3,051,000","Steve Simon","2026-09-16T00:00:00.000","FederalMayoral","Between Dyckman Street and West 188th Street","M028","40.864328","-73.934332","Manhattan","2012-04-01T00:00:00.000","2012-06-01T00:00:00.000","2013-06-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000",
"2796","846 P-3PNYC07","Fort Washington Park Ballfields Reconstruction","This project will reconstruct the ballfields in Fort Washington Park.","completed","100.0","100.0","100.0","2010-09-01T00:00:00.000","2011-08-01T00:00:00.000","2012-01-01T00:00:00.000","2012-01-01T00:00:00.000","2012-01-01T00:00:00.000","2012-10-01T00:00:00.000","$2,672,000","Steve Simon","2026-09-16T00:00:00.000","Mayoral","Between West 164th Street and West 167th Street.","M028","40.841627","-73.946884","Manhattan","2012-08-01T00:00:00.000","2012-09-01T00:00:00.000","2013-09-01T00:00:00.000","2013-10-01T00:00:00.000","2013-10-01T00:00:00.000",
"10015","846 EDMFPM","Fort Washington Park Dyckman Marina Reconstruction","This project will reconstruct the Inwood Canoe Pier, Dyckman Fishing Pier, Dyckman Marina docks and adjacent shorelines at Fort Washington Park.","design","100.0","0.0","0.0","2022-06-01T00:00:00.000","2023-06-01T00:00:00.000","2024-06-01T00:00:00.000","2025-09-01T00:00:00.000",,,"Greater than $10 million",,"2026-09-16T00:00:00.000","City CouncilMayoral","Dyckman Street at the Hudson River","M028","40.86836678","-73.93220569","Manhattan",,,,,,
"7989","846 P-3PNYC02","Fort Washington Park Courts Reconstruction and Playground Construction","This project will construct a new playground between West 162nd & 164th Streets and reconstruct the fields, courts, and greenway between West 155th & West 168th Streets.","completed","100.0","100.0","100.0","2010-09-01T00:00:00.000","2011-01-01T00:00:00.000","2011-02-01T00:00:00.000","2011-02-01T00:00:00.000","2011-02-01T00:00:00.000","2011-10-01T00:00:00.000","$9,436,000","Steve Simon","2026-09-16T00:00:00.000","Mayoral","Hudson River between West 155th Street and 168th Street","M028","40.840068","-73.947805","Manhattan","2012-03-01T00:00:00.000","2012-04-01T00:00:00.000","2013-10-01T00:00:00.000","2013-10-01T00:00:00.000","2013-10-01T00:00:00.000",
"10901",,"Fort Washington Park 160th Street Stairs Reconstruction","This project will reconstruct the stairs at 160th Street in Fort Washington Park.","proposed","0.0","0.0","0.0",,,,,,,"Between $1 million and $3 million",,"2026-09-16T00:00:00.000","City Council","Riverside Drive and West 160th Street","M028","40.83806478","-73.94749261","Manhattan",,,,,,
